	real	30	60	100	150	200	250	300
PF04528	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06931	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04881	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01065	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03678	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02456	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00541	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01686	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03955	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03910	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01310	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05829	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00608	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02459	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03228	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16579	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01295	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00709	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12633	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04439	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16812	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09085	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04619	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16747	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03257	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08240	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16884	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13823	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00106	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13561	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00107	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13602	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11559	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15202	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06377	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00406	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05191	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05221	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00670	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08132	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02675	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07757	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01941	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03496	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04587	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03747	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10397	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08509	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16701	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06355	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17049	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01117	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05110	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14591	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14556	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05775	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15339	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03969	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07792	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08493	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01314	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02730	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02420	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03756	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08731	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11786	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11787	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11785	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12249	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12250	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04671	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17366	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05641	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07468	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17558	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09171	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05039	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10427	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06376	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04647	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05931	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04730	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11440	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06396	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09229	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14412	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17327	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00578	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13911	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08327	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09236	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01594	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15334	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01808	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16168	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14186	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08910	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14962	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14721	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04548	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13772	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06316	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10315	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11489	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01987	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17096	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17050	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16780	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03915	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10592	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00731	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00586	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02769	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15298	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14469	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15304	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10469	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10470	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04988	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05716	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12443	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00490	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01262	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05222	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06610	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11839	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00842	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01168	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09135	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01918	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04326	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08027	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16720	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11606	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00171	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01081	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00596	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01263	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00248	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11266	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01315	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02738	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03752	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12165	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15924	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08660	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05208	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03155	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11182	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13372	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05426	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08787	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16822	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13949	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06029	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14864	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14863	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00245	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03561	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05953	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06351	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05549	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04864	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15309	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11744	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04030	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17527	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06401	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06400	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00128	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02806	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02903	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09071	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07821	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04168	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14456	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06964	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09261	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17480	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08829	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02883	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02296	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01589	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00943	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01563	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03229	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02816	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01120	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02232	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09608	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15729	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15299	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10369	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16541	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11092	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02430	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07344	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03913	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12475	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05111	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02948	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15757	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12190	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04709	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01425	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12123	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01510	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01520	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05382	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12671	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02274	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01979	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04909	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07969	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12224	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09663	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11741	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10706	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10023	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00155	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00202	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01063	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00266	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12897	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01593	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02293	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10997	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01871	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00909	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14828	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10423	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02461	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04896	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03782	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00501	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13193	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14535	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17113	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16561	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04739	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05195	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12859	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03256	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15243	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF17256	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08672	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12895	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12896	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12894	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12862	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04049	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12856	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10471	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01821	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02166	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF06369	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03139	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09582	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01094	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12240	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08174	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16018	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00023	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07260	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF12796	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13606	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13637	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF13857	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03702	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00191	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04547	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16178	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10731	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF00212	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03452	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03374	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08346	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03861	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF07651	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09156	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03497	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05587	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF04715	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF10796	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15777	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02522	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08264	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11410	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11402	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF11641	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16364	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF09255	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08105	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08106	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08107	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08108	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08109	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08110	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08129	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08130	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08225	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08256	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF14861	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16047	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16048	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16049	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF16839	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08018	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08023	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08025	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08024	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08026	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08036	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08102	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08103	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF08104	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03230	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF02822	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03589	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF05586	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15721	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF03098	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF01786	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15001	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
PF15745	-0.001	0.107	0.004	-0.001	-0.001	-0.001	-0.001	-0.001
